scenario_set,sheet,scenario,parameter,unit,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Unnamed: 0,Unnamed: 1,Unnamed: 2,fixed_generators,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,extendable_generators,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Carrier,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,Unnamed: 35,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
ME IRP 2024,annual_availability,BASE,nuclear_extendable_EAF,%/yr,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ocgt_diesel_extendable_EAF,%/yr,,,,,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ocgt_diesel_emg_extendable_EAF,%/yr,,,,,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ocgt_gas_extendable_EAF,%/yr,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ocgt_gas_h2_40_extendable_EAF,%/yr,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ocgt_gas_h2_45_extendable_EAF,%/yr,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ocgt_gas_h2_50_extendable_EAF,%/yr,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,BASE,ccgt_steam_extendable_EAF,%/yr,,,,,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Arnot_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Camden_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Duvha_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Grootvlei_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Hendrina_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Kendal_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Komati_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Kriel_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Kusile_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Lethabo_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Majuba_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Matimba_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME IRP 2024,annual_availability,EAF_REC,Matla_EAF,%/yr,,,,,,0.564103842509553,0.557589790476558,0.556315794749518,0.557840210637596,0.556435952155766,0.556701385977498,0.563397189922147,0.571774138898707,0.57512497623418,0.582033329343185,0.58872884456359,0.593818716141913,0.595770588273364,0.602748860770146,0.612801517138686,0.618241659345795,0.618655545549695,0.623886579223024,0.6531604987536,0.657071076156945,0.662861104027183,0.665990153022488,0.671080265204348,0.674920778857794,0.684311871741714,0.695937858697352,0.710185678332493,0.71835809024247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
