layer_key,attachment_type,source_id,target_region_id,weight,source_file,source_hash,notes
34,demand,RSA Contracted Demand,Vaal,0.020072026890,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,West Rand,0.036578523407,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Hydra Central,0.043688141528,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Empangeni,0.045901823097,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Ladysmith,0.035591819281,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Newcastle,0.028894324963,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Pinetown,0.046445627355,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Lephalale,0.033494606195,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Phalaborwa,0.031561273552,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Polokwane,0.056341218362,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Warmbad,0.030154885098,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Highveld South,0.042682487052,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Lowveld,0.016364937801,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Middelburg,0.025380651205,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Witbank,0.028793943962,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Carletonville,0.067334940743,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Rustenburg,0.006770417346,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Kalahari,0.019690672701,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Kimberley,0.017490819756,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Namaqualand,0.005853862859,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Vredendal,0.013489541120,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Greater Komsberg,0.004749667229,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Outeniqua,0.061802575842,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,Peninsula,0.004384430026,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
34,demand,RSA Contracted Demand,West Coast,0.013357222023,resources/za_2023_fixed_validation/shapes/gadm_shapes.geojson|/Users/nylan/Documents/BSE/Reliable-Electrification-Planning-SA-Vault/6-codebases/repos/pypsa-rsa/data/bundle/supply_regions/rsa_supply_regions.gpkg,0bcce806e18e6e3d43fad31f9ee8606d4d2f501481cfc8168f5f4781aa38793d|eacd403aaf70ea1eba71f3545689e4b49a25a45ca9e561ba44654c452f68bf82,pypsa_earth_0.6_gdp_0.4_pop_area_overlay
